ExchangeInstrumentID,High,Low,Close,Open,Date Time,true_ranges,atr_values,adxvma
58888,126.55,126.4,126.45,126.55,2014-06-01T09:46:32,0.14999999999999147,29.01287016782409,71.42857142857272
42122,507.2,506.2,506.5,507.1,2014-06-01T09:46:39,1.0,211.63364444444719,122.97297297297288
52236,1185.2,1184.0,1184.4,1185.2,2014-06-01T09:46:39,1.2000000000000455,111.7878677289529,147.22222222222467
63884,1382.5,1381.05,1381.05,1382.0,2014-06-01T09:46:38,1.4500000000000455,2845.0311616290255,94.94334427618467
35216,2107.2,2104.7,2107.2,2106.15,2014-06-01T09:46:39,2.5,3130.2999759630407,150.0
58900,750.05,748.5,748.5,749.95,2014-06-01T09:46:34,1.5499999999999545,117.47366065843688,150.0
51866,444.95,444.25,444.4,444.95,2014-06-01T09:46:39,0.6999999999999886,76.64755317916713,150.0
51869,206.55,206.0,206.15,206.55,2014-06-01T09:46:39,0.75,50.049822777778324,68.3333333333299
35236,67617.2,67500.0,67500.0,67617.2,2014-06-01T09:46:38,117.19999999999709,87286497.82586385,150.0
61367,25369.7,25300.0,25307.8,25369.7,2014-06-01T09:46:39,69.70000000000073,5414873.619216295,118.0
55865,365.8,365.3,365.6,365.5,2014-06-01T09:46:39,0.5,101.19701605902905,150.0
35004,22742.0,22723.6,22727.8,22740.2,2014-06-01T09:46:39,18.400000000001455,3825857.6594054196,13.147242368008177
52169,163.75,163.5,163.6,163.65,2014-06-01T09:46:36,0.25,51.2195688888888,150.0
35020,49233.0,49178.6,49181.1,49224.4,2014-06-01T09:46:39,54.400000000001455,4843010256.996435,33.35860263307055
38605,3110.0,3107.45,3107.45,3109.0,2014-06-01T09:46:39,2.550000000000182,7314.712367317746,103.19148936171447
35152,21846.6,21830.2,21830.2,21845.7,2014-06-01T09:46:39,16.399999999997817,2185817.6405891893,100.83056478404706
35025,11386.7,11378.0,11379.0,11384.0,2014-06-01T09:46:39,8.700000000000728,431691.44103105407,150.0
52177,1016.8,1015.0,1015.65,1016.55,2014-06-01T09:46:39,1.7999999999999545,2437.1935210345932,114.94845360824664
40404,313.0,312.25,312.55,312.95,2014-06-01T09:46:39,0.75,130.9595466666681,106.52173913043607
47840,1127.8,1126.3,1126.45,1127.6,2014-06-01T09:46:39,1.5,609.2484724313366,68.1893687707645
52195,154.45,154.3,154.3,154.3,2014-06-01T09:46:39,0.14999999999997726,27.354611264745937,150.0
52213,3730.0,3721.0,3723.75,3729.55,2014-06-01T09:46:39,9.0,87169.74933332978,150.0
63863,7040.0,7028.1,7028.1,7038.2,2014-06-01T09:46:39,11.899999999999636,289548.1459809753,49.77694895421614
58877,498.0,496.4,496.4,498.0,2014-06-01T09:46:39,1.6000000000000227,985.0175024444494,33.66366366366182
42113,2192.5,2186.5,2186.5,2192.0,2014-06-01T09:47:39,6.0,12576.923810052846,43.81263616558236
63875,1253.0,1251.9,1252.05,1252.5,2014-06-01T09:47:39,1.099999999999909,875.6668514878457,80.66666666665697
42117,819.15,817.1,817.7,818.55,2014-06-01T09:47:39,2.0499999999999545,725.860038645019,118.18181818181678
63877,2668.15,2667.8,2667.8,2668.15,2014-06-01T09:47:39,0.34999999999990905,1822.8262434591077,112.62626262626308
41223,5236.0,5226.95,5226.95,5236.0,2014-06-01T09:47:26,9.050000000000182,1530.816737847155,132.42424242424462
58888,126.6,126.35,126.4,126.5,2014-06-01T09:47:39,0.25,21.759652625868068,71.42857142857274
42122,508.25,506.5,506.75,506.5,2014-06-01T09:47:39,1.75,264.542055555559,122.97297297297288
52236,1184.4,1183.45,1183.45,1184.4,2014-06-01T09:47:39,0.9500000000000455,109.92473660013871,147.22222222222467
63884,1382.0,1378.0,1378.0,1381.05,2014-06-01T09:47:39,4.0,5690.062323258051,94.94334427618467
35216,2109.6,2106.6,2108.0,2107.2,2014-06-01T09:47:38,3.0,5217.166626605068,150.0
58900,748.55,748.45,748.55,748.5,2014-06-01T09:47:32,0.09999999999990905,82.23156246090225,150.0
51866,444.55,444.0,444.0,444.4,2014-06-01T09:47:39,0.5500000000000114,65.15042020229235,150.0
51869,206.45,206.15,206.45,206.15,2014-06-01T09:47:28,0.29999999999998295,38.37153079629643,68.3333333333299
35236,67500.0,67469.7,67469.7,67500.0,2014-06-01T09:47:39,30.30000000000291,939784626.5918856,150.0
61367,25307.8,25307.8,25307.8,25307.8,2014-06-01T09:47:39,0.0,3609915.7461441965,118.0
55865,365.8,365.0,365.0,365.6,2014-06-01T09:47:39,0.8000000000000114,94.45054832176083,150.0
35004,22738.9,22715.0,22719.1,22727.8,2014-06-01T09:47:39,23.900000000001455,33029904.459535312,13.147242368008182
52169,163.75,163.3,163.35,163.75,2014-06-01T09:47:37,0.44999999999998863,41.829314592592326,150.0
35020,49224.0,49181.1,49182.6,49181.1,2014-06-01T09:47:38,42.900000000001455,72483720179.71565,33.358602633070554
38605,3107.45,3107.45,3107.45,3107.45,2014-06-01T09:47:39,0.0,4876.474911545164,103.19148936171447
35152,21835.0,21820.6,21820.6,21830.2,2014-06-01T09:47:39,14.400000000001455,11949136.435221963,100.83056478404706
35025,11388.2,11373.2,11373.2,11379.0,2014-06-01T09:47:39,15.0,2446251.499175973,150.0
52177,1017.95,1015.5,1015.5,1015.65,2014-06-01T09:47:39,2.4500000000000455,3615.1703895346836,114.94845360824664
40404,312.8,312.2,312.2,312.55,2014-06-01T09:47:39,0.6000000000000227,113.49827377778001,106.52173913043607
47840,1127.5,1126.45,1127.4,1126.45,2014-06-01T09:47:39,1.0499999999999545,619.4026136385163,68.18936877076447
52195,154.3,154.25,154.25,154.3,2014-06-01T09:47:26,0.05000000000001137,18.692317697576495,150.0
52213,3729.8,3723.0,3724.95,3723.75,2014-06-01T09:47:39,6.800000000000182,255697.93137777262,150.0
63863,7028.1,7018.0,7018.0,7028.1,2014-06-01T09:47:39,10.100000000000364,1167844.1887899688,49.77694895421614
58877,497.2,495.15,495.15,496.4,2014-06-01T09:47:39,2.0500000000000114,1329.7736283000104,33.66366366366182
42113,2191.2,2186.1,2191.2,2186.5,2014-06-01T09:48:38,5.099999999999909,29765.38635045802,43.812636165582376
63875,1252.45,1250.85,1251.5,1252.05,2014-06-01T09:48:39,1.6000000000001364,1050.8002217854548,80.66666666665697
42117,819.15,817.25,818.7,817.4,2014-06-01T09:48:38,1.8999999999999773,943.6180502385192,118.18181818181677
63877,2670.0,2667.8,2668.8,2667.8,2014-06-01T09:48:39,2.199999999999818,2551.95674084264,112.62626262626308
41223,5237.45,5226.85,5237.45,5226.85,2014-06-01T09:48:36,10.599999999999454,6429.430298957773,132.42424242424462
58888,126.5,126.35,126.4,126.4,2014-06-01T09:48:36,0.15000000000000568,15.59441771520549,71.42857142857272
42122,507.4,506.35,506.95,506.75,2014-06-01T09:48:39,1.0499999999999545,268.9510898148143,122.97297297297288
52236,1183.75,1183.0,1183.75,1183.45,2014-06-01T09:48:39,0.75,100.76434188346049,147.22222222222467
63884,1380.0,1377.9,1380.0,1378.0,2014-06-01T09:48:39,2.099999999999909,7776.418508452497,94.94334427618466
35216,2108.0,2107.75,2107.75,2108.0,2014-06-01T09:48:39,0.25,3912.8749699538007,150.0
58900,748.55,748.1,748.1,748.55,2014-06-01T09:48:30,0.4499999999999318,67.15577600973496,150.0
51866,444.65,443.7,444.5,444.0,2014-06-01T09:48:39,0.9499999999999886,64.06457986558723,150.0
51869,206.4,206.35,206.35,206.35,2014-06-01T09:48:39,0.09999999999999432,26.860071557407434,68.33333333332993
35236,67500.0,67469.7,67500.0,67469.7,2014-06-01T09:48:39,30.30000000000291,10118347812.973547,150.0
61367,25307.8,25281.4,25281.4,25307.8,2014-06-01T09:48:39,26.399999999997817,34173869.06349576,118.0
55865,365.3,364.9,364.9,365.05,2014-06-01T09:48:39,0.4000000000000341,75.56043865740973,150.0
35004,22721.7,22709.1,22712.2,22719.1,2014-06-01T09:48:39,12.600000000002183,160745535.03642923,13.147242368008177
52169,163.45,163.35,163.35,163.45,2014-06-01T09:48:21,0.09999999999999432,29.280520214814548,150.0
35020,49210.0,49181.0,49185.2,49190.0,2014-06-01T09:48:39,29.0,748998441857.0616,33.35860263307056
38605,3108.7,3107.45,3107.6,3107.45,2014-06-01T09:48:39,1.25,5282.847820840595,103.19148936171447
35152,21828.2,21820.0,21828.2,21820.6,2014-06-01T09:48:39,8.200000000000728,40627063.879757576,100.83056478404706
35025,11380.0,11371.5,11376.0,11373.2,2014-06-01T09:48:39,8.5,8561880.247115904,150.0
52177,1017.4,1015.3,1015.6,1015.5,2014-06-01T09:48:39,2.1000000000000227,4940.732865697429,114.94845360824664
40404,312.75,312.1,312.5,312.2,2014-06-01T09:48:39,0.6499999999999773,100.25680850370482,106.52173913043607
47840,1128.5,1127.2,1127.8,1127.4,2014-06-01T09:48:39,1.2999999999999545,681.3428750023585,68.1893687707645
52195,154.3,154.25,154.3,154.25,2014-06-01T09:48:34,0.05000000000001137,12.773083760010676,150.0
52213,3729.0,3723.8,3726.35,3723.8,2014-06-01T09:48:38,5.199999999999818,613675.0353066388,150.0
63863,7029.15,7015.15,7023.65,7018.0,2014-06-01T09:48:38,14.0,6228502.3402131675,49.77694895421615
58877,496.2,494.45,494.75,495.15,2014-06-01T09:48:39,1.75,1662.2170353750128,33.66366366366182
42113,2193.85,2190.55,2192.85,2191.2,2014-06-01T09:49:39,3.299999999999727,52585.51588580646,43.81263616558236
63875,1253.2,1251.5,1252.0,1251.5,2014-06-01T09:49:39,1.7000000000000455,1295.986940202077,80.66666666665697
42117,819.9,817.55,819.9,818.7,2014-06-01T09:49:39,2.3500000000000227,1368.24617284586,118.18181818181678
63877,2668.8,2667.45,2667.45,2668.8,2014-06-01T09:49:39,1.3500000000003638,2849.685027274591,112.6262626262631
41223,5243.25,5235.8,5241.4,5243.25,2014-06-01T09:49:39,7.449999999999818,20252.705441716596,132.42424242424462
58888,126.5,126.2,126.4,126.3,2014-06-01T09:49:23,0.29999999999999716,11.955720248324193,71.42857142857274
42122,507.95,506.95,507.95,506.95,2014-06-01T09:49:39,1.0,268.9510898148143,122.97297297297288
52236,1184.0,1182.65,1184.0,1183.75,2014-06-01T09:49:39,1.349999999999909,112.52018176986115,147.22222222222467
63884,1381.7,1378.6,1381.7,1380.0,2014-06-01T09:49:39,3.1000000000001364,13219.9114643696,94.94334427618466
35216,2109.85,2107.75,2109.25,2107.75,2014-06-01T09:49:39,2.099999999999909,5347.595792270075,150.0
58900,749.6,748.75,749.6,748.75,2014-06-01T09:49:26,1.5,78.34840534469079,150.0
51866,444.5,444.0,444.45,444.5,2014-06-01T09:49:39,0.5,53.38714988798936,150.0
51869,206.55,206.35,206.55,206.35,2014-06-01T09:49:37,0.20000000000001705,19.697385808765606,68.33333333332989
35236,67517.5,67500.0,67517.5,67500.0,2014-06-01T09:49:39,17.5,65769260784.32806,150.0
61367,25281.4,25281.3,25281.3,25281.4,2014-06-01T09:49:39,0.10000000000218279,23921708.344471898,118.0
55865,365.2,364.8,365.0,364.9,2014-06-01T09:49:39,0.39999999999997726,60.44835092592721,150.0
35004,22724.0,22702.4,22722.0,22712.2,2014-06-01T09:49:39,21.599999999998545,1264531542.2864985,13.147242368008179
52169,163.4,163.2,163.4,163.3,2014-06-01T09:49:39,0.20000000000001705,21.472381490864166,150.0
35020,49193.1,49143.1,49180.2,49185.2,2014-06-01T09:49:39,50.0,12982639658855.734,33.35860263307056
38605,3113.35,3107.6,3113.35,3107.6,2014-06-01T09:49:39,5.75,13647.35687050487,103.19148936171447
35152,21828.2,21810.0,21810.0,21828.2,2014-06-01T09:49:39,18.200000000000728,273555563.4570442,100.83056478404706
35025,11384.4,11374.2,11378.3,11376.0,2014-06-01T09:49:39,10.199999999998909,34818313.0049349,150.0
52177,1016.65,1014.95,1015.5,1015.6,2014-06-01T09:49:39,1.6999999999999318,6093.570534360049,114.94845360824665
40404,312.65,312.5,312.5,312.5,2014-06-01T09:49:39,0.14999999999997726,71.85071276098769,106.52173913043607
47840,1128.0,1126.55,1127.45,1127.8,2014-06-01T09:49:39,1.4500000000000455,783.5443062527225,68.1893687707645
52195,154.3,154.3,154.3,154.3,2014-06-01T09:49:18,0.0,8.51538917334045,150.0
52213,3732.0,3723.9,3728.1,3726.35,2014-06-01T09:49:39,8.099999999999909,2066039.285532332,150.0
63863,7025.25,7016.4,7016.4,7023.65,2014-06-01T09:49:39,8.850000000000364,22526416.797105044,49.77694895421614
58877,496.2,494.2,495.55,494.95,2014-06-01T09:49:39,2.0,2216.289380500017,33.66366366366182
42113,2198.7,2192.55,2196.45,2192.85,2014-06-01T09:50:39,6.149999999999636,142857.3181564345,43.812636165582376
63875,1253.1,1252.0,1253.1,1252.0,2014-06-01T09:50:39,1.099999999999909,1339.1865048754403,80.66666666665697
42117,821.5,819.5,821.5,819.9,2014-06-01T09:50:39,2.0,1824.3282304611466,118.18181818181678
63877,2667.45,2667.1,2667.1,2667.45,2014-06-01T09:50:39,0.34999999999990905,2232.25327136501,112.62626262626308
41223,5248.1,5240.5,5248.1,5241.4,2014-06-01T09:50:38,7.600000000000364,64808.657413495566,132.42424242424462
58888,126.7,126.45,126.7,126.45,2014-06-01T09:50:39,0.29999999999999716,9.16605219038187,71.42857142857274
42122,510.0,507.95,509.95,507.95,2014-06-01T09:50:39,2.0500000000000114,363.08397125000033,122.97297297297288
52236,1187.45,1184.0,1187.45,1184.0,2014-06-01T09:50:39,3.4500000000000455,204.41166354858282,147.22222222222467
63884,1387.55,1381.7,1387.5,1381.7,2014-06-01T09:50:39,5.849999999999909,34592.10166510005,94.94334427618467
35216,2109.3,2109.25,2109.3,2109.25,2014-06-01T09:50:32,0.0500000000001819,3654.1904580515425,150.0
58900,750.75,749.6,750.75,749.6,2014-06-01T09:50:39,1.1499999999999773,82.26582561192474,150.0
51866,445.5,444.45,445.2,444.45,2014-06-01T09:50:39,1.0500000000000114,54.27693571945605,150.0
51869,206.6,206.45,206.6,206.45,2014-06-01T09:50:39,0.15000000000000568,14.116459829615389,68.33333333332989
35236,67539.9,67500.0,67520.0,67517.5,2014-06-01T09:50:39,39.89999999999418,918577342287.6543,150.0
61367,25310.0,25280.0,25310.0,25281.3,2014-06-01T09:50:36,30.0,255164889.00770023,118.0
55865,365.75,365.0,365.5,365.0,2014-06-01T09:50:39,0.75,55.41098834876661,150.0
35004,22730.2,22719.8,22726.9,22722.0,2014-06-01T09:50:39,10.400000000001455,5226730374.784807,13.147242368008184
52169,163.55,163.4,163.55,163.4,2014-06-01T09:50:35,0.15000000000000568,15.388540068452693,150.0
35020,49219.9,49180.2,49205.2,49180.2,2014-06-01T09:50:38,39.700000000004366,180458691258113.6,33.358602633070554
38605,3116.7,3112.8,3114.4,3113.35,2014-06-01T09:50:39,3.899999999999636,26839.80184532459,103.19148936171447
35152,21822.7,21810.0,21822.2,21810.0,2014-06-01T09:50:39,12.700000000000728,1340422260.9395828,100.83056478404706
35025,11404.0,11378.3,11404.0,11378.3,2014-06-01T09:50:39,25.700000000000728,321489090.0789073,150.0
52177,1019.4,1015.35,1019.4,1015.5,2014-06-01T09:50:39,4.0499999999999545,12288.700577626007,114.94845360824664
40404,313.85,312.5,313.85,312.5,2014-06-01T09:50:38,1.3500000000000227,80.2332959164368,106.52173913043607
47840,1128.0,1127.35,1127.85,1127.45,2014-06-01T09:50:39,0.650000000000091,692.1308038565953,68.1893687707645
52195,154.6,154.3,154.6,154.3,2014-06-01T09:50:28,0.29999999999998295,6.528465032894297,150.0
52213,3732.4,3728.1,3731.4,3728.1,2014-06-01T09:50:39,4.300000000000182,4338682.499618023,150.0
63863,7038.0,7016.4,7038.0,7016.4,2014-06-01T09:50:39,21.600000000000364,177207812.13722908,49.77694895421615
58877,496.65,494.95,496.3,495.55,2014-06-01T09:50:39,1.6999999999999886,2733.4235692833463,33.663663663661836
42113,2198.7,2196.45,2197.9,2198.7,2014-06-01T09:51:39,2.25,202381.20072161558,43.81263616558236
63875,1253.1,1251.0,1251.0,1253.1,2014-06-01T09:51:39,2.099999999999909,1830.2215566630612,80.66666666665698
42117,821.5,819.2,819.8,821.5,2014-06-01T09:51:39,2.2999999999999545,2614.870463660949,118.18181818181678
63877,2668.0,2667.1,2668.0,2667.1,2014-06-01T09:51:39,0.900000000000091,2157.844828986244,112.62626262626308
41223,5246.95,5242.0,5242.0,5246.95,2014-06-01T09:51:39,6.100000000000364,174983.37501644588,132.42424242424462
58888,126.7,126.5,126.55,126.7,2014-06-01T09:51:38,0.20000000000000284,6.721771606280047,71.42857142857272
42122,510.95,509.45,510.05,509.95,2014-06-01T09:51:39,1.5,423.59796645833376,122.97297297297288
52236,1187.45,1186.15,1187.3,1187.45,2014-06-01T09:51:39,1.2999999999999545,224.852829903438,147.22222222222467
63884,1387.5,1385.4,1385.6,1387.5,2014-06-01T09:51:39,2.099999999999909,47275.87227563568,94.94334427618466
35216,2110.0,2107.55,2107.55,2109.3,2014-06-01T09:51:39,2.449999999999818,5420.382512776233,150.0
58900,750.75,750.05,750.5,750.75,2014-06-01T09:51:27,0.7000000000000455,74.0392430507335,150.0
51866,445.45,445.0,445.4,445.45,2014-06-01T09:51:39,0.44999999999998863,44.326164170888894,150.0
51869,207.0,206.6,207.0,206.6,2014-06-01T09:51:23,0.4000000000000057,11.293167863692338,68.3333333333299
35236,67540.0,67520.0,67540.0,67520.0,2014-06-01T09:51:39,20.0,6736233843442.798,150.0
61367,25310.0,25310.0,25310.0,25310.0,2014-06-01T09:51:16,0.0,170109926.00513348,118.0
55865,365.5,364.65,364.75,365.5,2014-06-01T09:51:39,0.8500000000000227,52.640438931328696,150.0
35004,22726.9,22712.0,22712.0,22726.9,2014-06-01T09:51:38,14.900000000001455,29443914444.623615,13.147242368008168
52169,163.35,163.3,163.3,163.35,2014-06-01T09:51:04,0.25,11.541405051339519,150.0
35020,49198.1,49144.4,49156.3,49198.1,2014-06-01T09:51:39,60.799999999995634,3777601937002915.5,33.35860263307056
38605,3114.4,3114.15,3114.15,3114.4,2014-06-01T09:51:39,0.25,20129.851383993442,103.1914893617145
35152,21822.2,21811.0,21811.0,21822.2,2014-06-01T09:51:39,11.200000000000728,5897857948.13449,100.83056478404706
35025,11404.0,11394.0,11395.7,11404.0,2014-06-01T09:51:39,10.0,1285956360.3156292,150.0
52177,1019.4,1016.2,1016.35,1019.3,2014-06-01T09:51:39,3.199999999999932,21300.414334551464,114.94845360824664
40404,313.95,313.5,313.95,313.5,2014-06-01T09:51:39,0.44999999999998863,65.52385833175641,106.52173913043607
47840,1127.85,1126.1,1126.35,1127.85,2014-06-01T09:51:39,1.75,865.1635048207442,68.1893687707645
52195,154.6,154.6,154.6,154.6,2014-06-01T09:51:37,0.0,4.352310021929531,150.0
52213,3732.05,3727.0,3727.85,3732.05,2014-06-01T09:51:39,5.050000000000182,10195903.874102617,150.0
63863,7038.0,7029.0,7029.0,7038.0,2014-06-01T09:51:39,9.0,649761977.8365067,49.77694895421615
58877,496.4,494.55,494.6,496.3,2014-06-01T09:51:39,1.849999999999966,3507.8935805802635,33.66366366366183
42113,2198.85,2193.75,2193.75,2197.9,2014-06-01T09:52:39,5.099999999999909,478968.84170781734,43.812636165582376
63875,1251.0,1248.85,1249.0,1251.0,2014-06-01T09:52:39,2.150000000000091,2531.80648671729,80.66666666665697
42117,820.1,819.35,819.35,819.8,2014-06-01T09:52:39,0.75,2396.9645916892036,118.18181818181677
63877,2668.0,2668.0,2668.0,2668.0,2014-06-01T09:52:39,0.0,1438.5632193241627,112.62626262626308
41223,5242.0,5242.0,5242.0,5242.0,2014-06-01T09:52:39,0.0,116655.58334429725,132.42424242424462
58888,126.65,126.6,126.6,126.6,2014-06-01T09:52:39,0.10000000000000853,4.7052401243960515,71.42857142857272
42122,510.25,509.75,509.75,510.05,2014-06-01T09:52:36,0.5,352.9983053819448,122.9729729729729
52236,1187.3,1187.3,1187.3,1187.3,2014-06-01T09:52:39,0.0,149.901886602292,147.22222222222467
63884,1390.0,1385.6,1386.5,1385.6,2014-06-01T09:52:39,4.400000000000091,100855.19418802421,94.94334427618467
35216,2110.0,2107.55,2110.0,2107.55,2014-06-01T09:52:39,2.449999999999818,8040.23406061775,150.0
58900,750.05,750.05,750.05,750.05,2014-06-01T09:52:39,0.4500000000000455,60.465381824766816,150.0
51866,445.8,445.4,445.65,445.4,2014-06-01T09:52:39,0.4000000000000341,35.46093133671162,150.0
51869,207.0,206.8,206.8,207.0,2014-06-01T09:52:39,0.19999999999998863,8.281656433374339,68.3333333333299
35236,67540.0,67540.0,67540.0,67540.0,2014-06-01T09:52:38,0.0,4490822562295.198,150.0
61367,25310.0,25300.4,25300.4,25300.9,2014-06-01T09:52:35,9.599999999998545,657758380.5531002,118.0
55865,365.0,364.55,364.55,364.75,2014-06-01T09:52:39,0.44999999999998863,42.98969179391823,150.0
35004,22722.3,22711.3,22712.0,22712.0,2014-06-01T09:52:39,11.0,127590295926.70233,13.147242368008174
52169,163.35,163.2,163.2,163.35,2014-06-01T09:52:38,0.15000000000000568,8.271340286793343,150.0
35020,49190.0,49147.0,49177.0,49156.3,2014-06-01T09:52:39,43.0,5.6664029055043736e+16,33.35860263307055
38605,3120.2,3114.15,3120.2,3114.15,2014-06-01T09:52:39,6.049999999999727,54015.101213713904,103.19148936171447
35152,21823.6,21811.0,21823.6,21811.0,2014-06-01T09:52:39,12.599999999998545,28702908680.918324,100.83056478404704
35025,11402.1,11394.2,11399.0,11395.7,2014-06-01T09:52:38,7.899999999999636,4243655989.0414205,150.0
52177,1017.5,1016.15,1016.6,1016.35,2014-06-01T09:52:39,1.3500000000000227,23785.46267358263,114.94845360824665
40404,314.05,312.95,312.95,313.95,2014-06-01T09:52:39,1.1000000000000227,67.70798694281545,106.52173913043607
47840,1127.6,1126.35,1127.2,1126.35,2014-06-01T09:52:39,1.25,937.2604635558063,68.1893687707645
52195,154.8,154.6,154.8,154.6,2014-06-01T09:52:24,0.20000000000001705,3.1916940160816814,150.0
52213,3730.65,3724.5,3727.1,3727.85,2014-06-01T09:52:39,6.150000000000091,27698872.191312417,150.0
63863,7029.0,7022.35,7022.35,7029.0,2014-06-01T09:52:35,6.649999999999636,1873480369.4285157,49.77694895421615
58877,494.95,493.35,493.6,494.55,2014-06-01T09:52:39,1.599999999999966,4209.472296696276,33.66366366366182
42113,2193.75,2193.75,2193.75,2193.75,2014-06-01T09:53:39,0.40000000000009095,383175.07336626836,150.0
63875,1251.25,1247.5,1251.25,1249.0,2014-06-01T09:53:39,3.75,4852.629099541473,150.0
42117,819.35,817.9,818.55,819.35,2014-06-01T09:53:39,2.050000000000068,3235.9021987804795,123.58490566037655
63877,2670.0,2668.0,2670.0,2668.0,2014-06-01T09:53:39,4.0,2877.1264386483253,127.86885245901175
41223,5243.1,5240.0,5240.55,5242.0,2014-06-01T09:53:28,3.25,204147.27085252022,108.76777251185067
58888,126.6,126.35,126.4,126.6,2014-06-01T09:53:31,0.25,3.5289300932970384,150.0
42122,509.85,508.6,508.6,509.75,2014-06-01T09:53:39,1.75,441.247881727431,150.0
52236,1187.3,1185.5,1185.5,1187.3,2014-06-01T09:53:39,2.2999999999999545,214.85937079661628,128.65168539325762
63884,1386.5,1382.9,1382.9,1386.5,2014-06-01T09:53:39,3.599999999999909,188263.0291509755,150.0
35216,2110.0,2107.05,2107.3,2110.0,2014-06-01T09:53:39,2.949999999999818,13266.3862000188,150.0
58900,750.05,750.05,750.05,750.05,2014-06-01T09:53:39,0.35000000000002274,47.3645490960678,150.0
51866,445.7,445.55,445.7,445.65,2014-06-01T09:53:39,0.6999999999999886,31.914838203040322,150.0
51869,206.8,206.45,206.55,206.8,2014-06-01T09:53:30,0.35000000000002274,6.487297539476629,150.0
35236,67540.0,67500.0,67500.0,67540.0,2014-06-01T09:53:39,151.5,229780421104104.28,150.0
61367,25300.4,25275.0,25275.0,25300.4,2014-06-01T09:53:38,80.20000000000073,18022579627.155106,56.382978723408364
55865,364.65,364.0,364.0,364.55,2014-06-01T09:53:39,2.25,60.9020633747175,68.50079744817158
35004,22713.7,22695.0,22698.2,22712.0,2014-06-01T09:53:39,50.79999999999927,2245589208309.93,111.99349304939732
52169,163.15,163.1,163.15,163.15,2014-06-01T09:53:39,0.09999999999999432,5.789938200755324,150.0
35020,49177.0,49127.8,49134.4,49177.0,2014-06-01T09:53:39,104.29999999999563,2.0077954295169672e+18,34.21262418169541
38605,3120.2,3115.75,3115.75,3120.2,2014-06-01T09:53:39,4.449999999999818,116132.46760948161,67.64705882353968
35152,21823.6,21800.3,21800.3,21823.6,2014-06-01T09:53:39,72.90000000000146,716615953400.2748,110.47280744732963
35025,11399.0,11378.8,11380.0,11399.0,2014-06-01T09:53:39,21.600000000000364,33383427113.793026,150.0
52177,1017.15,1014.55,1015.0,1016.6,2014-06-01T09:53:39,3.6000000000000227,44399.53032402109,75.0
40404,313.35,312.9,313.3,312.95,2014-06-01T09:53:39,0.75,62.06565469758083,150.0
47840,1127.2,1126.0,1126.0,1127.2,2014-06-01T09:53:39,1.400000000000091,1062.2285253632756,25.56221889054628
52195,154.8,154.45,154.45,154.8,2014-06-01T09:53:28,0.35000000000002274,2.5001603125973415,150.0
52213,3729.0,3723.05,3723.65,3727.1,2014-06-01T09:53:38,7.649999999999636,89098038.88205159,95.32359504970992
63863,7020.9,7013.0,7013.0,7020.9,2014-06-01T09:53:39,38.25,25135861623.16592,102.72727272727712
58877,493.7,492.1,492.7,493.6,2014-06-01T09:53:39,6.199999999999989,11505.890944303139,97.46192893401016
42113,2193.75,2189.65,2189.65,2193.75,2014-06-01T09:54:39,4.099999999999909,779122.6491780673,150.0
63875,1253.0,1250.75,1253.0,1251.25,2014-06-01T09:54:39,2.25,6874.557891017087,87.53846153846123
42117,820.0,818.2,819.7,818.55,2014-06-01T09:54:39,1.7999999999999545,4098.809451788558,66.41791044776312
63877,2670.0,2666.5,2666.5,2670.0,2014-06-01T09:54:38,3.5,5274.7318041885965,70.00000000000809
41223,5243.5,5242.0,5243.5,5242.0,2014-06-01T09:54:34,2.949999999999818,336842.996906646,37.954948378349904
58888,126.6,126.4,126.4,126.4,2014-06-01T09:54:39,0.19999999999998863,2.5878820684178145,150.0
42122,509.0,508.0,508.5,508.6,2014-06-01T09:54:39,1.0,441.247881727431,90.5196629213491
52236,1186.65,1185.5,1185.55,1185.5,2014-06-01T09:54:39,1.150000000000091,225.6023393364536,130.48780487804945
63884,1384.05,1382.55,1382.55,1382.9,2014-06-01T09:54:38,1.5,219640.20067613808,150.0
35216,2111.5,2107.3,2109.4,2107.3,2014-06-01T09:54:39,4.199999999999818,27417.198146704715,150.0
58900,750.05,750.05,750.05,750.05,2014-06-01T09:54:39,0.0,31.5763660640452,61.08108108107554
51866,447.2,445.7,446.95,445.7,2014-06-01T09:54:39,1.5,37.23397790354704,150.0
51869,206.8,206.6,206.8,206.7,2014-06-01T09:54:31,0.25,4.865473154607471,150.0
35236,67500.0,67469.6,67469.6,67500.0,2014-06-01T09:54:39,30.39999999999418,2481628547923880.5,150.0
61367,25275.0,25270.3,25275.0,25275.0,2014-06-01T09:54:34,4.700000000000728,40250427833.98411,150.0
55865,364.1,363.6,363.95,364.0,2014-06-01T09:54:39,0.5,50.75171947893125,84.81781376518407
35004,22707.7,22694.2,22702.2,22697.9,2014-06-01T09:54:39,13.5,11602210909601.307,68.64988558350858
52169,163.25,163.15,163.25,163.15,2014-06-01T09:54:26,0.5,4.824948500629437,35.185185185184174
35020,49168.8,49132.5,49156.9,49135.5,2014-06-01T09:54:39,36.30000000000291,2.5632854983501894e+19,27.597709898397213
38605,3121.1,3115.75,3119.0,3115.75,2014-06-01T09:54:39,5.349999999999909,284524.5456432264,44.00647249191881
