,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType,DisplayName,PriceNumerator
2753,BSEFO,824094,2,SENSEX,SENSEX2511778700CE,IO,SENSEX-IO,12501700824094,2957.95,52.45,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,78700,3,SENSEX 17JAN2025 CE 78700,1
2754,BSEFO,1147108,2,BANKEX,BANKEX24DEC57100CE,IO,BANKEX-IO,12436501147108,2970.9,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,57100,3,BANKEX 30DEC2024 CE 57100,1
2755,BSEFO,1164245,2,SENSEX,SENSEX25JAN77200CE,IO,SENSEX-IO,12503101164245,4729.35,965.3,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,77200,3,SENSEX 31JAN2025 CE 77200,1
2756,BSEFO,1168072,2,SENSEX,SENSEX24DEC73900CE,IO,SENSEX-IO,12436201168072,7286.9,1940.8,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,73900,3,SENSEX 27DEC2024 CE 73900,1
2757,BSEFO,1166191,2,SENSEX50,SENSEX5025JAN24350CE,IO,SENSEX50-IO,12503001166191,1555.15,270.65,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,24350,3,SENSEX50 30JAN2025 CE 24350,1
2758,BSEFO,855921,2,SENSEX,SENSEX29JUN74000CE,IO,SENSEX-IO,12918000855921,28717.7,23636.7,1000,0.05,10,1,-1,SENSEX,2029-06-29T00:00:00,74000,3,SENSEX 29JUN2029 CE 74000,1
2759,BSEFO,839531,2,SENSEX,SENSEX2520776500CE,IO,SENSEX-IO,12503800839531,5538.2,1502.2,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,76500,3,SENSEX 07FEB2025 CE 76500,1
2760,BSEFO,824783,2,BANKEX,BANKEX25FEB63800PE,IO,BANKEX-IO,12505500824783,6898.65,3485.95,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,63800,4,BANKEX 24FEB2025 PE 63800,1
2761,BSEFO,824851,2,BANKEX,BANKEX25JAN63800PE,IO,BANKEX-IO,12502700824851,7169.2,3405.2,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,63800,4,BANKEX 27JAN2025 PE 63800,1
2762,BSEFO,1147559,2,BANKEX,BANKEX24DEC61000CE,IO,BANKEX-IO,12436501147559,35.75,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,61000,3,BANKEX 30DEC2024 CE 61000,1
2763,BSEFO,1172418,2,SENSEX,SENSEX2510375900PE,IO,SENSEX-IO,12500301172418,369.2,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,75900,4,SENSEX 03JAN2025 PE 75900,1
2764,BSEFO,1168432,2,BANKEX,BANKEX25JAN53200PE,IO,BANKEX-IO,12502701168432,92.25,6.45,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,53200,4,BANKEX 27JAN2025 PE 53200,1
2765,BSEFO,1148886,2,BANKEX,BANKEX24DEC55600CE,IO,BANKEX-IO,12436501148886,4630.35,710.3,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,55600,3,BANKEX 30DEC2024 CE 55600,1
2766,BSEFO,1165283,2,BANKEX,BANKEX25JAN59400CE,IO,BANKEX-IO,12502701165283,1234.7,0.05,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,59400,3,BANKEX 27JAN2025 CE 59400,1
2767,BSEFO,822260,2,SENSEX,SENSEX2511078900CE,IO,SENSEX-IO,12501000822260,2461.6,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,78900,3,SENSEX 10JAN2025 CE 78900,1
2768,BSEFO,1163946,2,SENSEX,SENSEX25JAN83000PE,IO,SENSEX-IO,12503101163946,6604.4,2324.1,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,83000,4,SENSEX 31JAN2025 PE 83000,1
2769,BSEFO,1164517,2,SENSEX,SENSEX25JAN77700PE,IO,SENSEX-IO,12503101164517,2128.35,311.95,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,77700,4,SENSEX 31JAN2025 PE 77700,1
2770,BSEFO,823152,2,BANKEX,BANKEX25FEB56000CE,IO,BANKEX-IO,12505500823152,5062.2,1868.8,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,56000,3,BANKEX 24FEB2025 CE 56000,1
2771,BSEFO,823862,2,BANKEX,BANKEX25FEB55200PE,IO,BANKEX-IO,12505500823862,724.8,165.6,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,55200,4,BANKEX 24FEB2025 PE 55200,1
2772,BSEFO,824290,2,SENSEX,SENSEX2511781200PE,IO,SENSEX-IO,12501700824290,4919.85,968.8,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,81200,4,SENSEX 17JAN2025 PE 81200,1
2773,BSEFO,1166154,2,SENSEX50,SENSEX5025JAN26500CE,IO,SENSEX50-IO,12503001166154,204.9,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,26500,3,SENSEX50 30JAN2025 CE 26500,1
2774,BSEFO,824064,2,SENSEX,SENSEX25FEB76800CE,IO,SENSEX-IO,12505900824064,5830,1936.8,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,76800,3,SENSEX 28FEB2025 CE 76800,1
2775,BSEFO,846471,2,SENSEX,SENSEX26JUN84000CE,IO,SENSEX-IO,12617700846471,10012.25,6292.15,1000,0.05,10,1,-1,SENSEX,2026-06-26T00:00:00,84000,3,SENSEX 26JUN2026 CE 84000,1
2776,BSEFO,842970,2,SENSEX,SENSEX25JUN81000PE,IO,SENSEX-IO,12517800842970,5008.1,2804.25,1000,0.05,10,1,-1,SENSEX,2025-06-27T00:00:00,81000,4,SENSEX 27JUN2025 PE 81000,1
2777,BSEFO,1163967,2,SENSEX,SENSEX25JAN80800PE,IO,SENSEX-IO,12503101163967,4535.9,1167.3,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,80800,4,SENSEX 31JAN2025 PE 80800,1
2778,BSEFO,822264,2,SENSEX,SENSEX2511079100CE,IO,SENSEX-IO,12501000822264,2293.9,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,79100,3,SENSEX 10JAN2025 CE 79100,1
2779,BSEFO,1163299,2,SENSEX,SENSEX24DEC76100PE,IO,SENSEX-IO,12436201163299,57.75,0.05,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,76100,4,SENSEX 27DEC2024 PE 76100,1
2780,BSEFO,822963,2,SENSEX,SENSEX2511083900CE,IO,SENSEX-IO,12501000822963,172.45,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,83900,3,SENSEX 10JAN2025 CE 83900,1
2781,BSEFO,1165186,2,BANKEX,BANKEX25JAN58700PE,IO,BANKEX-IO,12502701165186,2304.7,384.8,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,58700,4,BANKEX 27JAN2025 PE 58700,1
2782,BSEFO,823875,2,SENSEX50,SENSEX5025FEB24450CE,IO,SENSEX50-IO,12505800823875,1658.1,430.6,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,24450,3,SENSEX50 27FEB2025 CE 24450,1
2783,BSEFO,823104,2,SENSEX,SENSEX2511083800PE,IO,SENSEX-IO,12501000823104,7694.45,2576.45,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,83800,4,SENSEX 10JAN2025 PE 83800,1
2784,BSEFO,825277,2,SENSEX50,SENSEX5025FEB26950CE,IO,SENSEX50-IO,12505800825277,267.25,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,26950,3,SENSEX50 27FEB2025 CE 26950,1
2785,BSEFO,825058,2,BANKEX,BANKEX25FEB64300CE,IO,BANKEX-IO,12505500825058,486.65,30.45,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,64300,3,BANKEX 24FEB2025 CE 64300,1
2786,BSEFO,825737,2,SENSEX,SENSEX2512479500CE,IO,SENSEX-IO,12502400825737,2637.9,117,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,79500,3,SENSEX 24JAN2025 CE 79500,1
2787,BSEFO,1148333,2,SENSEX50,SENSEX5024DEC25850CE,IO,SENSEX50-IO,12436101148333,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,25850,3,SENSEX50 26DEC2024 CE 25850,1
2788,BSEFO,839888,2,SENSEX,SENSEX25FEB75000CE,IO,SENSEX-IO,12505900839888,7362.75,2930.75,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,75000,3,SENSEX 28FEB2025 CE 75000,1
2789,BSEFO,839240,2,SENSEX,SENSEX2520780600CE,IO,SENSEX-IO,12503800839240,2451.1,251.4,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,80600,3,SENSEX 07FEB2025 CE 80600,1
2790,BSEFO,824040,2,SENSEX,SENSEX2511782400PE,IO,SENSEX-IO,12501700824040,6137.6,1649.95,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,82400,4,SENSEX 17JAN2025 PE 82400,1
2791,BSEFO,822458,2,SENSEX,SENSEX2511076000PE,IO,SENSEX-IO,12501000822458,683.05,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,76000,4,SENSEX 10JAN2025 PE 76000,1
2792,BSEFO,1145835,2,SENSEX50,SENSEX5024DEC28550CE,IO,SENSEX50-IO,12436101145835,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,28550,3,SENSEX50 26DEC2024 CE 28550,1
2793,BSEFO,837963,2,SENSEX,SENSEX25MAR77300CE,IO,SENSEX-IO,12508700837963,6122.5,2359.4,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,77300,3,SENSEX 28MAR2025 CE 77300,1
2794,BSEFO,837932,2,SENSEX,SENSEX25MAR81900CE,IO,SENSEX-IO,12508700837932,3160.2,836.4,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,81900,3,SENSEX 28MAR2025 CE 81900,1
2795,BSEFO,825550,2,SENSEX,SENSEX2512484100CE,IO,SENSEX-IO,12502400825550,511.65,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,84100,3,SENSEX 24JAN2025 CE 84100,1
2796,BSEFO,1139995,2,SENSEX,SENSEX27DEC90000PE,IO,SENSEX-IO,12736501139995,7742.45,6489.45,1000,0.05,10,1,-1,SENSEX,2027-12-31T00:00:00,90000,4,SENSEX 31DEC2027 PE 90000,1
2797,BSEFO,1164705,2,SENSEX,SENSEX25JAN79600CE,IO,SENSEX-IO,12503101164705,2840.15,267.45,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,79600,3,SENSEX 31JAN2025 CE 79600,1
2798,BSEFO,824671,2,BANKEX,BANKEX25JAN63900CE,IO,BANKEX-IO,12502700824671,174.1,0.05,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,63900,3,BANKEX 27JAN2025 CE 63900,1
2799,BSEFO,1139705,2,SENSEX,SENSEX24DEC87200PE,IO,SENSEX-IO,12436201139705,11351.8,6005.65,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,87200,4,SENSEX 27DEC2024 PE 87200,1
2800,BSEFO,822162,2,SENSEX,SENSEX2511076700CE,IO,SENSEX-IO,12501000822162,4573.9,358.8,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,76700,3,SENSEX 10JAN2025 CE 76700,1
2801,BSEFO,837907,2,SENSEX,SENSEX25MAR78500CE,IO,SENSEX-IO,12508700837907,5247.75,1845.15,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,78500,3,SENSEX 28MAR2025 CE 78500,1
2802,BSEFO,836358,2,SENSEX,SENSEX2512485900CE,IO,SENSEX-IO,12502400836358,214.35,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,85900,3,SENSEX 24JAN2025 CE 85900,1
2803,BSEFO,824002,2,SENSEX,SENSEX2511780100PE,IO,SENSEX-IO,12501700824002,3845.65,514.85,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,80100,4,SENSEX 17JAN2025 PE 80100,1
2804,BSEFO,839858,2,SENSEX,SENSEX2520775500PE,IO,SENSEX-IO,12503800839858,1120.9,165.65,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,75500,4,SENSEX 07FEB2025 PE 75500,1
2805,BSEFO,1138534,2,SENSEX,SENSEX24DEC82600PE,IO,SENSEX-IO,12436201138534,6753.85,1409.35,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,82600,4,SENSEX 27DEC2024 PE 82600,1
2806,BSEFO,837487,2,SENSEX,SENSEX25MAR79100PE,IO,SENSEX-IO,12508700837487,3558.05,1426.7,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,79100,4,SENSEX 28MAR2025 PE 79100,1
2807,BSEFO,1165308,2,BANKEX,BANKEX25JAN61600PE,IO,BANKEX-IO,12502701165308,4967.1,1699.15,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,61600,4,BANKEX 27JAN2025 PE 61600,1
2808,BSEFO,1149420,2,BANKEX,BANKEX24DEC54600PE,IO,BANKEX-IO,12436501149420,3.85,0.05,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,54600,4,BANKEX 30DEC2024 PE 54600,1
2809,BSEFO,1166062,2,SENSEX50,SENSEX5025JAN25500PE,IO,SENSEX50-IO,12503001166062,1138,154.4,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,25500,4,SENSEX50 30JAN2025 PE 25500,1
2810,BSEFO,1170114,2,SENSEX50,SENSEX5024DEC23750CE,IO,SENSEX50-IO,12436101170114,2059.8,359.95,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,23750,3,SENSEX50 26DEC2024 CE 23750,1
2811,BSEFO,839100,2,SENSEX,SENSEX2520781500PE,IO,SENSEX-IO,12503800839100,5168.75,1629.05,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,81500,4,SENSEX 07FEB2025 PE 81500,1
2812,BSEFO,840066,2,SENSEX,SENSEX2520782400CE,IO,SENSEX-IO,12503800840066,1521.8,74.1,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,82400,3,SENSEX 07FEB2025 CE 82400,1
2813,BSEFO,1149019,2,SENSEX,SENSEX25SEP77000PE,IO,SENSEX-IO,12526901149019,3155.95,1926.85,1000,0.05,10,1,-1,SENSEX,2025-09-26T00:00:00,77000,4,SENSEX 26SEP2025 PE 77000,1
2814,BSEFO,1164600,2,SENSEX,SENSEX25JAN78500PE,IO,SENSEX-IO,12503101164600,2668.45,456.65,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,78500,4,SENSEX 31JAN2025 PE 78500,1
2815,BSEFO,1172029,2,SENSEX,SENSEX2510381100PE,IO,SENSEX-IO,12500301172029,4974.15,344.45,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,81100,4,SENSEX 03JAN2025 PE 81100,1
2816,BSEFO,838961,2,SENSEX,SENSEX2520777300PE,IO,SENSEX-IO,12503800838961,1998.15,363.65,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,77300,4,SENSEX 07FEB2025 PE 77300,1
2817,BSEFO,823150,2,BANKEX,BANKEX25FEB62600PE,IO,BANKEX-IO,12505500823150,5759.5,2634.1,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,62600,4,BANKEX 24FEB2025 PE 62600,1
2818,BSEFO,1140886,2,SENSEX,SENSEX27JUN90000CE,IO,SENSEX-IO,12717601140886,11936.25,8113.65,1000,0.05,10,1,-1,SENSEX,2027-06-25T00:00:00,90000,3,SENSEX 25JUN2027 CE 90000,1
2819,BSEFO,839731,2,SENSEX,SENSEX2520781200PE,IO,SENSEX-IO,12503800839731,4902.35,1490.45,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,81200,4,SENSEX 07FEB2025 PE 81200,1
2820,BSEFO,1174271,2,SENSEX,SENSEX2510378200PE,IO,SENSEX-IO,12500301174271,1499.7,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,78200,4,SENSEX 03JAN2025 PE 78200,1
2821,BSEFO,838034,2,SENSEX,SENSEX25MAR78700CE,IO,SENSEX-IO,12508700838034,5108.5,1768,1000,0.05,10,1,-1,SENSEX,2025-03-28T00:00:00,78700,3,SENSEX 28MAR2025 CE 78700,1
2822,BSEFO,1148474,2,SENSEX50,SENSEX5024DEC25900PE,IO,SENSEX50-IO,12436101148474,1788.2,90.3,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,25900,4,SENSEX50 26DEC2024 PE 25900,1
2823,BSEFO,1140233,2,SENSEX,SENSEX26DEC89000CE,IO,SENSEX-IO,12635901140233,10074.2,6495.5,1000,0.05,10,1,-1,SENSEX,2026-12-25T00:00:00,89000,3,SENSEX 25DEC2026 CE 89000,1
2824,BSEFO,1147621,2,BANKEX,BANKEX24DEC61900PE,IO,BANKEX-IO,12436501147621,5613.2,1656.5,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,61900,4,BANKEX 30DEC2024 PE 61900,1
2825,BSEFO,1138706,2,SENSEX,SENSEX28DEC74000PE,IO,SENSEX-IO,12836401138706,2479.3,2171.1,1000,0.05,10,1,-1,SENSEX,2028-12-29T00:00:00,74000,4,SENSEX 29DEC2028 PE 74000,1
2826,BSEFO,838914,2,SENSEX,SENSEX2520778500CE,IO,SENSEX-IO,12503800838914,3886.05,709.5,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,78500,3,SENSEX 07FEB2025 CE 78500,1
2827,BSEFO,1168937,2,SENSEX,SENSEX2510379500CE,IO,SENSEX-IO,12500301168937,1305.2,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,79500,3,SENSEX 03JAN2025 CE 79500,1
2828,BSEFO,1167757,2,SENSEX,SENSEX26JUN73000PE,IO,SENSEX-IO,12617701167757,2244.3,1645.45,1000,0.05,10,1,-1,SENSEX,2026-06-26T00:00:00,73000,4,SENSEX 26JUN2026 PE 73000,1
2829,BSEFO,1140818,2,SENSEX,SENSEX27JUN90000PE,IO,SENSEX-IO,12717601140818,8331.6,6808.1,1000,0.05,10,1,-1,SENSEX,2027-06-25T00:00:00,90000,4,SENSEX 25JUN2027 PE 90000,1
2830,BSEFO,822775,2,BANKEX,BANKEX25FEB58000PE,IO,BANKEX-IO,12505500822775,2042.85,584.65,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,58000,4,BANKEX 24FEB2025 PE 58000,1
2831,BSEFO,1164760,2,SENSEX,SENSEX25JAN83200CE,IO,SENSEX-IO,12503101164760,980.85,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,83200,3,SENSEX 31JAN2025 CE 83200,1
2832,BSEFO,1138576,2,SENSEX,SENSEX24DEC86900PE,IO,SENSEX-IO,12436201138576,11052,5705.8,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,86900,4,SENSEX 27DEC2024 PE 86900,1
2833,BSEFO,1170315,2,SENSEX,SENSEX2510380100CE,IO,SENSEX-IO,12500301170315,892,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,80100,3,SENSEX 03JAN2025 CE 80100,1
2834,BSEFO,825651,2,SENSEX,SENSEX2512483000PE,IO,SENSEX-IO,12502400825651,6667.9,2195.9,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,83000,4,SENSEX 24JAN2025 PE 83000,1
2835,BSEFO,884413,2,SENSEX,SENSEX24DEC86000PE,IO,SENSEX-IO,12436200884413,10152.5,4806.3,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,86000,4,SENSEX 27DEC2024 PE 86000,1
2836,BSEFO,1144453,2,SENSEX50,SENSEX5024DEC26700PE,IO,SENSEX50-IO,12436101144453,2588.85,889.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,26700,4,SENSEX50 26DEC2024 PE 26700,1
2837,BSEFO,839187,2,SENSEX,SENSEX2520777200CE,IO,SENSEX-IO,12503800839187,4934.4,1180.5,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,77200,3,SENSEX 07FEB2025 CE 77200,1
2838,BSEFO,836995,2,SENSEX,SENSEX2512476900PE,IO,SENSEX-IO,12502400836995,1516.25,102.75,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,76900,4,SENSEX 24JAN2025 PE 76900,1
2839,BSEFO,1165999,2,SENSEX50,SENSEX5025JAN25150PE,IO,SENSEX50-IO,12503001165999,845.8,42.25,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,25150,4,SENSEX50 30JAN2025 PE 25150,1
2840,BSEFO,823168,2,BANKEX,BANKEX25FEB61400CE,IO,BANKEX-IO,12505500823168,1387.15,180.25,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,61400,3,BANKEX 24FEB2025 CE 61400,1
2841,BSEFO,824180,2,SENSEX,SENSEX25FEB77800CE,IO,SENSEX-IO,12505900824180,5038.4,1494.3,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,77800,3,SENSEX 28FEB2025 CE 77800,1
2842,BSEFO,824435,2,SENSEX50,SENSEX5025FEB26500CE,IO,SENSEX50-IO,12505800824435,401,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,26500,3,SENSEX50 27FEB2025 CE 26500,1
2843,BSEFO,1164632,2,SENSEX,SENSEX25JAN77300CE,IO,SENSEX-IO,12503101164632,4642.65,924.55,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,77300,3,SENSEX 31JAN2025 CE 77300,1
2844,BSEFO,1165233,2,BANKEX,BANKEX25JAN61400PE,IO,BANKEX-IO,12502701165233,4769.45,1570.7,900,0.05,15,1,-1,BANKEX,2025-01-27T00:00:00,61400,4,BANKEX 27JAN2025 PE 61400,1
2845,BSEFO,825336,2,SENSEX,SENSEX2511785100CE,IO,SENSEX-IO,12501700825336,179.4,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,85100,3,SENSEX 17JAN2025 CE 85100,1
2846,BSEFO,1164374,2,SENSEX,SENSEX25JAN83100CE,IO,SENSEX-IO,12503101164374,1015.65,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,83100,3,SENSEX 31JAN2025 CE 83100,1
2847,BSEFO,1165964,2,SENSEX50,SENSEX5025JAN25550CE,IO,SENSEX50-IO,12503001165964,599.45,0.05,1800,0.05,25,1,-1,SNSX50,2025-01-30T00:00:00,25550,3,SENSEX50 30JAN2025 CE 25550,1
2848,BSEFO,825421,2,BANKEX,BANKEX25FEB64800PE,IO,BANKEX-IO,12505500825421,7867.5,4275.9,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,64800,4,BANKEX 24FEB2025 PE 64800,1
2849,BSEFO,1147395,2,BANKEX,BANKEX24DEC61800PE,IO,BANKEX-IO,12436501147395,5512.65,1558.2,900,0.05,15,1,-1,BANKEX,2024-12-30T00:00:00,61800,4,BANKEX 30DEC2024 PE 61800,1
2850,BSEFO,825608,2,SENSEX,SENSEX2512481100CE,IO,SENSEX-IO,12502400825608,1634.25,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,81100,3,SENSEX 24JAN2025 CE 81100,1
2851,BSEFO,838613,2,SENSEX,SENSEX2512476000PE,IO,SENSEX-IO,12502400838613,1065.7,50.3,1000,0.05,20,1,-1,SENSEX,2025-01-24T00:00:00,76000,4,SENSEX 24JAN2025 PE 76000,1
2852,BSEFO,824030,2,SENSEX,SENSEX25FEB78200CE,IO,SENSEX-IO,12505900824030,4736.1,1338.85,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,78200,3,SENSEX 28FEB2025 CE 78200,1
2853,BSEFO,1148242,2,SENSEX50,SENSEX5024DEC26050CE,IO,SENSEX50-IO,12436101148242,2.95,0.05,1800,0.05,25,1,-1,SNSX50,2024-12-26T00:00:00,26050,3,SENSEX50 26DEC2024 CE 26050,1
2854,BSEFO,822281,2,SENSEX,SENSEX2511080800CE,IO,SENSEX-IO,12501000822281,1124.75,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,80800,3,SENSEX 10JAN2025 CE 80800,1
2855,BSEFO,824516,2,SENSEX50,SENSEX5025FEB26450CE,IO,SENSEX50-IO,12505800824516,418.6,0.05,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,26450,3,SENSEX50 27FEB2025 CE 26450,1
2856,BSEFO,1137935,2,SENSEX,SENSEX24DEC81500PE,IO,SENSEX-IO,12436201137935,5529.85,216.5,1000,0.05,10,1,-1,SENSEX,2024-12-27T00:00:00,81500,4,SENSEX 27DEC2024 PE 81500,1
2857,BSEFO,824713,2,SENSEX,SENSEX2511084800CE,IO,SENSEX-IO,12501000824713,86.4,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,84800,3,SENSEX 10JAN2025 CE 84800,1
2858,BSEFO,824838,2,SENSEX,SENSEX2511084500PE,IO,SENSEX-IO,12501000824838,8410.2,3198.45,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,84500,4,SENSEX 10JAN2025 PE 84500,1
2859,BSEFO,824288,2,SENSEX,SENSEX2511776100CE,IO,SENSEX-IO,12501700824288,5358.75,976.15,1000,0.05,20,1,-1,SENSEX,2025-01-17T00:00:00,76100,3,SENSEX 17JAN2025 CE 76100,1
2860,BSEFO,822886,2,SENSEX,SENSEX25FEB80300PE,IO,SENSEX-IO,12505900822886,4234.75,1483.35,1000,0.05,20,1,-1,SENSEX,2025-02-28T00:00:00,80300,4,SENSEX 28FEB2025 PE 80300,1
2861,BSEFO,823333,2,SENSEX,SENSEX2510383300CE,IO,SENSEX-IO,12500300823333,71.4,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,83300,3,SENSEX 03JAN2025 CE 83300,1
2862,BSEFO,1168240,2,SENSEX,SENSEX25JAN74000PE,IO,SENSEX-IO,12503101168240,523.95,44.35,1000,0.05,10,1,-1,SENSEX,2025-01-31T00:00:00,74000,4,SENSEX 31JAN2025 PE 74000,1
2863,BSEFO,1172695,2,SENSEX,SENSEX2510381200CE,IO,SENSEX-IO,12500301172695,403.45,0.05,1000,0.05,10,1,-1,SENSEX,2025-01-03T00:00:00,81200,3,SENSEX 03JAN2025 CE 81200,1
2864,BSEFO,822657,2,BANKEX,BANKEX25FEB61200PE,IO,BANKEX-IO,12505500822657,4487.9,1798.2,900,0.05,30,1,-1,BANKEX,2025-02-24T00:00:00,61200,4,BANKEX 24FEB2025 PE 61200,1
2865,BSEFO,839479,2,SENSEX,SENSEX2520778200PE,IO,SENSEX-IO,12503800839479,2556.3,524.5,1000,0.05,20,1,-1,SENSEX,2025-02-07T00:00:00,78200,4,SENSEX 07FEB2025 PE 78200,1
2866,BSEFO,822525,2,SENSEX,SENSEX2511079400CE,IO,SENSEX-IO,12501000822525,1961.05,0.05,1000,0.05,20,1,-1,SENSEX,2025-01-10T00:00:00,79400,3,SENSEX 10JAN2025 CE 79400,1
2867,BSEFO,823886,2,SENSEX50,SENSEX5025FEB25400CE,IO,SENSEX50-IO,12505800823886,938.2,65.2,1800,0.05,60,1,-1,SNSX50,2025-02-27T00:00:00,25400,3,SENSEX50 27FEB2025 CE 25400,1
