CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKGODREJCP26-DEC-2024,1184.2000000,1187.0000000,1204.0500000,1182.2500000,1200.9500000,1200.9500000,1.4100000,797.0000000,269500.0000000,539.0000000,322373675.0000000
FUTSTKITC26-DEC-2024,460.3000000,461.0000000,478.5000000,458.6500000,476.9500000,476.9500000,3.6100000,8543.0000000,11734400.0000000,7334.0000000,5484655040.0000000
FUTSTKSAIL28-NOV-2024,110.6700000,111.2700000,113.8000000,110.3000000,112.8500000,112.8500000,1.9600000,29890.0000000,27508000.0000000,6877.0000000,3094857640.0000000
FUTSTKCOLPAL28-NOV-2024,2694.6000000,2680.1000000,2732.6000000,2669.9500000,2723.6500000,2723.6500000,1.0700000,25908.0000000,552825.0000000,3159.0000000,1498984453.7500000
FUTSTKMANAPPURAM28-NOV-2024,150.5900000,152.0500000,152.4200000,149.1500000,151.7700000,151.7700000,0.7800000,15695.0000000,8439000.0000000,2813.0000000,1275153030.0000000
FUTSTKAXISBANK26-DEC-2024,1147.2500000,1146.5500000,1154.7500000,1135.5500000,1149.3500000,1149.3500000,0.1800000,14271.0000000,8297500.0000000,13276.0000000,9494324781.2500000
FUTSTKMGL28-NOV-2024,1130.9500000,1155.0000000,1172.3000000,1125.0000000,1159.1500000,1159.1500000,2.4900000,6798.0000000,3158400.0000000,7896.0000000,3640023880.0000000
FUTSTKCOFORGE30-JAN-2025,8225.0000000,8250.0000000,8340.5500000,8240.0000000,8321.9000000,8321.9000000,1.1700000,133.0000000,3750.0000000,50.0000000,31113165.0000000
FUTSTKAUBANK30-JAN-2025,589.0000000,590.7000000,593.0000000,587.9000000,593.0000000,593.0000000,0.6700000,297.0000000,29000.0000000,29.0000000,17144650.0000000
FUTSTKAARTIIND26-DEC-2024,428.7500000,426.4000000,435.3500000,426.4000000,435.3500000,435.3500000,1.5300000,3406.0000000,3000.0000000,3.0000000,1294900.0000000
FUTSTKSUNTV30-JAN-2025,737.5500000,715.0000000,715.0000000,710.0000000,710.0000000,751.1500000,1.8400000,12.0000000,1500.0000000,2.0000000,1068750.0000000
FUTSTKHDFCLIFE30-JAN-2025,682.5500000,692.9000000,696.0000000,690.0000000,693.9500000,693.9500000,1.6700000,134.0000000,37400.0000000,34.0000000,25930355.0000000
FUTSTKHAL30-JAN-2025,4044.5500000,4044.5500000,4179.3500000,4043.0000000,4164.4000000,4164.4000000,2.9600000,862.0000000,56250.0000000,375.0000000,232174807.5000000
FUTSTKDABUR30-JAN-2025,512.3500000,513.5500000,521.0000000,512.0000000,519.6500000,519.6500000,1.4200000,273.0000000,122500.0000000,98.0000000,63516875.0000000
FUTSTKTORNTPHARM30-JAN-2025,3142.3500000,3199.5000000,3199.5000000,3199.5000000,3199.5000000,3199.5000000,1.8100000,1.0000000,250.0000000,1.0000000,799875.0000000
FUTSTKSBICARD26-DEC-2024,658.7500000,660.4500000,670.5500000,659.9000000,669.2000000,669.2000000,1.5800000,5006.0000000,1576800.0000000,1971.0000000,1049366040.0000000
FUTSTKNESTLEIND26-DEC-2024,2219.1500000,2220.9500000,2260.0000000,2218.9500000,2255.7000000,2255.7000000,1.6400000,4881.0000000,480400.0000000,2402.0000000,1079688580.0000000
FUTSTKSYNGENE30-JAN-2025,857.9500000,0.0000000,0.0000000,0.0000000,,880.4500000,2.6200000,21.0000000,0.0000000,0.0000000,0.0000000
FUTSTKMPHASIS30-JAN-2025,2822.5000000,2850.0000000,2914.7000000,2850.0000000,2913.0000000,2913.0000000,3.2000000,32.0000000,5225.0000000,19.0000000,15082705.0000000
FUTSTKULTRACEMCO30-JAN-2025,11008.1500000,11160.0000000,11452.4000000,11160.0000000,11396.4000000,11396.4000000,3.5200000,315.0000000,3350.0000000,67.0000000,37801857.5000000
FUTSTKACC30-JAN-2025,2038.8500000,2031.0000000,2137.8500000,2031.0000000,2117.5500000,2117.5500000,3.8600000,93.0000000,16500.0000000,55.0000000,34538415.0000000
FUTSTKNESTLEIND30-JAN-2025,2232.4000000,2237.0500000,2271.0500000,2237.0500000,2266.6000000,2266.6000000,1.5300000,197.0000000,12400.0000000,62.0000000,28009480.0000000
FUTSTKIDFCFIRSTB28-NOV-2024,62.8300000,63.0700000,64.8890090,63.0100000,64.2300000,64.2300000,2.2200000,46580.0000000,76867500.0000000,10249.0000000,4948814700.0000000
FUTSTKOBEROIRLTY30-JAN-2025,1881.0000000,1902.0000000,1963.5000000,1871.4500000,1946.6500000,1946.6500000,3.4900000,54.0000000,26250.0000000,75.0000000,50522937.5000000
FUTSTKRAMCOCEM26-DEC-2024,918.4500000,925.0000000,958.1000000,920.7000000,951.7500000,951.7500000,3.6200000,1167.0000000,1232500.0000000,1450.0000000,1164957215.0000000
FUTSTKNTPC26-DEC-2024,358.7000000,360.0000000,368.5000000,358.5000000,367.6000000,367.6000000,2.4800000,10976.0000000,11770500.0000000,7847.0000000,4294373100.0000000
FUTSTKCONCOR28-NOV-2024,769.6500000,767.1500000,793.1500000,767.1500000,788.8000000,788.8000000,2.4800000,16729.0000000,3404000.0000000,3404.0000000,2664366400.0000000
FUTSTKINDUSINDBK28-NOV-2024,983.0500000,990.4500000,1003.3500000,981.9500000,998.1000000,998.1000000,1.5300000,81860.0000000,5999500.0000000,11999.0000000,5973010725.0000000
FUTIDXMIDCPNIFTY27-JAN-2025,12244.9000000,12291.0000000,12414.2000000,12264.9000000,12378.8000000,12378.8000000,1.0900000,384.0000000,7350.0000000,147.0000000,90799452.5000000
FUTSTKVEDL30-JAN-2025,447.7000000,448.7500000,453.4500000,447.5000000,450.7000000,450.7000000,0.6700000,430.0000000,54050.0000000,47.0000000,24340727.5000000
FUTSTKSHREECEM28-NOV-2024,24094.8000000,24299.7500000,24850.0000000,24159.6500000,24822.8000000,24822.8000000,3.0200000,12159.0000000,62925.0000000,2517.0000000,1547620432.5000000
FUTSTKCANBK30-JAN-2025,95.6900000,96.3900000,98.9200000,96.3900000,98.0800000,98.0800000,2.4900000,347.0000000,1242000.0000000,184.0000000,121776682.5000000
FUTSTKSBICARD30-JAN-2025,652.9500000,655.4000000,665.1500000,654.0500000,663.7500000,663.7500000,1.6500000,928.0000000,185600.0000000,232.0000000,122324360.0000000
FUTSTKPIIND30-JAN-2025,4192.6000000,4131.8500000,4170.0000000,4131.8500000,4170.0000000,4169.5000000,-0.5500000,28.0000000,250.0000000,2.0000000,1037731.2500000
FUTSTKIDFCFIRSTB26-DEC-2024,62.9600000,63.3300000,65.0290090,63.2300000,64.3900000,64.3900000,2.2700000,14168.0000000,37252500.0000000,4967.0000000,2403180975.0000000
FUTSTKBERGEPAINT26-DEC-2024,468.5000000,469.2500000,480.0000000,469.2500000,479.1000000,479.1000000,2.2600000,961.0000000,785400.0000000,595.0000000,373170204.0000000
FUTSTKLUPIN26-DEC-2024,2053.7000000,2050.2000000,2085.9500000,2050.2000000,2078.9500000,2078.9500000,1.2200000,1695.0000000,581825.0000000,1369.0000000,1204813757.5000000
FUTSTKADANIENT26-DEC-2024,2190.0000000,2100.0000000,2296.0000000,2051.5500000,2232.8500000,2232.8500000,1.9500000,19971.0000000,396300.0000000,1321.0000000,872007870.0000000
FUTSTKHINDALCO26-DEC-2024,651.0500000,653.3500000,660.5000000,650.3000000,654.5000000,654.5000000,0.5200000,5538.0000000,3963400.0000000,2831.0000000,2597476140.0000000
FUTSTKABB30-JAN-2025,6848.9500000,6826.0000000,7024.0000000,6826.0000000,6999.1500000,6999.1500000,2.1900000,118.0000000,6000.0000000,48.0000000,41754431.2500000
FUTSTKASIANPAINT30-JAN-2025,2452.3500000,2453.0500000,2513.0000000,2452.1000000,2498.5500000,2498.5500000,1.8800000,1318.0000000,65200.0000000,326.0000000,161971590.0000000
FUTSTKEICHERMOT28-NOV-2024,4888.4000000,4880.7000000,4999.0000000,4878.0000000,4978.2000000,4978.2000000,1.8300000,22650.0000000,865725.0000000,4947.0000000,4279810640.0000000
FUTSTKACC26-DEC-2024,2029.8000000,2018.6000000,2126.3000000,2015.8500000,2100.1500000,2100.1500000,3.4600000,1931.0000000,819000.0000000,2730.0000000,1718098695.0000000
FUTSTKIRCTC28-NOV-2024,792.6000000,798.0000000,810.7000000,790.5000000,807.6000000,807.6000000,1.8900000,17749.0000000,2391375.0000000,2733.0000000,1924169012.5000000
FUTSTKZYDUSLIFE26-DEC-2024,949.0500000,949.4500000,956.5000000,946.0000000,954.2500000,954.2500000,0.5400000,1949.0000000,804600.0000000,894.0000000,765765270.0000000
FUTSTKHINDPETRO30-JAN-2025,365.3500000,364.8000000,369.5000000,363.0000000,365.3500000,365.3500000,0.0000000,204.0000000,317925.0000000,157.0000000,116518398.7500000
FUTSTKBHARTIARTL30-JAN-2025,1543.7000000,1543.7500000,1592.1500000,1543.7500000,1590.2000000,1590.2000000,3.0100000,148.0000000,43225.0000000,91.0000000,67944475.0000000
FUTSTKDRREDDY26-DEC-2024,1200.4500000,1206.4500000,1229.0000000,1202.4000000,1221.5000000,1221.5000000,1.7500000,1526.0000000,472500.0000000,756.0000000,574690156.2500000
FUTSTKLALPATHLAB26-DEC-2024,3039.5000000,3044.3500000,3082.1000000,3040.5000000,3073.0500000,3073.0500000,1.1000000,322.0000000,36000.0000000,240.0000000,110214457.5000000
FUTSTKLICHSGFIN26-DEC-2024,614.0500000,616.9500000,622.5000000,610.0000000,621.0000000,621.0000000,1.1300000,3143.0000000,1816000.0000000,1816.0000000,1121409900.0000000
FUTSTKTATACOMM26-DEC-2024,1721.2000000,1716.0000000,1756.5000000,1709.7000000,1749.1000000,1749.1000000,1.6200000,1926.0000000,351250.0000000,1405.0000000,609267087.5000000
FUTSTKPEL28-NOV-2024,1053.9500000,1061.0000000,1095.8000000,1051.9500000,1085.6000000,1085.6000000,3.0000000,13058.0000000,3951750.0000000,5269.0000000,4273963387.5000000
FUTSTKHDFCLIFE26-DEC-2024,677.7500000,679.6500000,694.0000000,679.6500000,690.1500000,690.1500000,1.8200000,1587.0000000,1228700.0000000,1117.0000000,846892640.0000000
FUTSTKMRF26-DEC-2024,123915.4500000,124200.0000000,125499.9500000,123091.1000000,125404.4500000,125404.4500000,1.2000000,1282.0000000,5220.0000000,1044.0000000,650454371.0000000
FUTSTKCANBK28-NOV-2024,94.4700000,95.0900000,97.7900000,94.8100000,96.8400000,96.8400000,2.5000000,38952.0000000,61411500.0000000,9098.0000000,5946915172.5000000
FUTSTKOFSS28-NOV-2024,11123.7500000,11250.6000000,11619.0000000,11230.0000000,11535.8500000,11535.8500000,3.7000000,11753.0000000,235050.0000000,4701.0000000,2696875070.0000000
FUTSTKBAJFINANCE28-NOV-2024,6475.4000000,6465.9000000,6715.0000000,6455.0000000,6688.5500000,6688.5500000,3.2900000,62233.0000000,2179250.0000000,17434.0000000,14430115331.2500000
FUTSTKPVRINOX28-NOV-2024,1446.2500000,1455.0000000,1474.6500000,1435.1000000,1468.6500000,1468.6500000,1.5400000,8988.0000000,719576.0000000,1768.0000000,1048503143.6000000
FUTSTKBATAINDIA28-NOV-2024,1280.5000000,1279.6000000,1307.9500000,1276.1500000,1305.5500000,1305.5500000,1.9500000,8176.0000000,823500.0000000,2196.0000000,1064005068.7500000
FUTSTKAPOLLOHOSP28-NOV-2024,6731.8000000,6798.0000000,6938.0000000,6749.3500000,6922.3500000,6922.3500000,2.8300000,12577.0000000,708375.0000000,5667.0000000,4870017456.2500000
FUTSTKNESTLEIND28-NOV-2024,2206.4500000,2204.0000000,2248.5000000,2204.0000000,2243.4000000,2243.4000000,1.6700000,38879.0000000,1491600.0000000,7458.0000000,3333532020.0000000
FUTSTKBERGEPAINT28-NOV-2024,466.8500000,465.3000000,478.2000000,465.3000000,477.2500000,477.2500000,2.2200000,5552.0000000,1627560.0000000,1233.0000000,771031206.0000000
FUTSTKJSWSTEEL26-DEC-2024,949.1500000,951.0000000,985.0000000,945.0500000,981.0000000,981.0000000,3.3500000,2497.0000000,1540350.0000000,2282.0000000,1499532851.2500000
FUTSTKHDFCAMC26-DEC-2024,4242.4000000,4251.5500000,4268.7000000,4211.0500000,4253.3000000,4253.3000000,0.2500000,1987.0000000,330450.0000000,2203.0000000,1403693040.0000000
FUTSTKMRF28-NOV-2024,123345.5000000,123345.7500000,124887.9500000,122436.2000000,124757.5000000,124757.5000000,1.1400000,12193.0000000,13955.0000000,2791.0000000,1731202616.5000000
FUTSTKHCLTECH28-NOV-2024,1832.9000000,1831.8000000,1900.9000000,1831.8000000,1896.3000000,1896.3000000,3.4500000,34067.0000000,4952850.0000000,14151.0000000,9310298025.0000000
FUTSTKOBEROIRLTY28-NOV-2024,1897.5000000,1909.0000000,1959.8000000,1878.9500000,1941.7500000,1941.7500000,2.3300000,18085.0000000,2842000.0000000,8120.0000000,5457919040.0000000
FUTSTKHINDPETRO26-DEC-2024,362.3000000,363.0000000,367.1500000,360.2500000,362.6500000,362.6500000,0.0900000,2215.0000000,3092175.0000000,1527.0000000,1124100281.2500000
FUTSTKAXISBANK28-NOV-2024,1139.7500000,1139.9500000,1148.2000000,1128.8000000,1142.8500000,1142.8500000,0.2700000,91866.0000000,20395000.0000000,32632.0000000,23228731937.5000000
FUTSTKM&M28-NOV-2024,2938.9000000,2948.7500000,3068.0000000,2900.1500000,3016.2000000,3016.2000000,2.6300000,102739.0000000,8079225.0000000,46167.0000000,24118938383.7500000
FUTSTKAUROPHARMA26-DEC-2024,1227.5000000,1226.3000000,1238.1000000,1223.4500000,1231.9500000,1231.9500000,0.3600000,5258.0000000,2567950.0000000,4669.0000000,3158801772.5000000
FUTSTKBOSCHLTD26-DEC-2024,34209.1500000,34222.4500000,34699.0000000,34120.0000000,34534.1500000,34534.1500000,0.9500000,595.0000000,9825.0000000,393.0000000,338776875.0000000
FUTSTKBALKRISIND28-NOV-2024,2728.1500000,2754.9000000,2780.0000000,2715.5500000,2768.6000000,2768.6000000,1.4800000,6025.0000000,246600.0000000,822.0000000,680384715.0000000
FUTSTKICICIPRULI26-DEC-2024,683.2500000,684.6500000,693.1000000,682.3500000,691.0000000,691.0000000,1.1300000,1063.0000000,551250.0000000,735.0000000,379133400.0000000
FUTSTKCHOLAFIN26-DEC-2024,1213.5000000,1201.5000000,1228.5000000,1194.7500000,1218.1000000,1218.1000000,0.3700000,2421.0000000,1665625.0000000,2665.0000000,2029253593.7500000
FUTSTKGRANULES28-NOV-2024,544.9500000,554.1000000,563.0000000,551.5000000,558.7500000,558.7500000,2.5300000,15481.0000000,218000.0000000,218.0000000,121505900.0000000
FUTSTKAPOLLOTYRE26-DEC-2024,466.7000000,469.0500000,483.2500000,467.9000000,481.0000000,481.0000000,3.0600000,1391.0000000,1812200.0000000,1066.0000000,863256600.0000000
FUTSTKSIEMENS26-DEC-2024,6685.5000000,6689.6000000,7017.9000000,6689.6000000,6896.8500000,6896.8500000,3.1600000,2313.0000000,210750.0000000,2810.0000000,1455280173.7500000
FUTSTKNAUKRI28-NOV-2024,7529.7000000,7750.0000000,8022.3500000,7695.2500000,7990.7000000,7990.7000000,6.1200000,18771.0000000,895350.0000000,11938.0000000,7092259957.5000000
FUTSTKIEX26-DEC-2024,162.1900000,162.1900000,164.1700000,161.4800000,163.8400000,163.8400000,1.0100000,2345.0000000,4361250.0000000,1163.0000000,710271637.5000000
FUTSTKRELIANCE26-DEC-2024,1231.5500000,1237.5000000,1277.4000000,1232.0000000,1273.9500000,1273.9500000,3.4400000,64414.0000000,14930000.0000000,29860.0000000,18736141975.0000000
FUTSTKPFC26-DEC-2024,451.9500000,458.1000000,478.2500000,453.5000000,476.2000000,476.2000000,5.3600000,7761.0000000,9561500.0000000,7355.0000000,4496777870.0000000
FUTSTKEICHERMOT26-DEC-2024,4917.0500000,4933.8000000,5026.2500000,4908.0000000,5006.4000000,5006.4000000,1.8100000,2352.0000000,255500.0000000,1460.0000000,1270463792.5000000
FUTSTKHINDUNILVR28-NOV-2024,2380.1500000,2381.0500000,2448.9500000,2377.8500000,2442.2500000,2442.2500000,2.6000000,45972.0000000,3156900.0000000,10523.0000000,7637435715.0000000
FUTSTKPOWERGRID28-NOV-2024,325.4000000,325.4500000,336.9500000,324.1500000,336.3000000,336.3000000,3.3400000,41703.0000000,41722200.0000000,23179.0000000,13866516180.0000000
FUTSTKUBL28-NOV-2024,1819.6000000,1829.9000000,1872.9000000,1817.2000000,1861.3500000,1861.3500000,2.2900000,4383.0000000,486400.0000000,1216.0000000,899392840.0000000
FUTSTKINDIAMART26-DEC-2024,2269.2000000,2328.0000000,2328.0000000,2260.1500000,2295.2500000,2295.2500000,1.1400000,770.0000000,177600.0000000,592.0000000,406671045.0000000
FUTSTKNAVINFLUOR28-NOV-2024,3260.2500000,3277.1000000,3340.3000000,3262.6500000,3332.4500000,3332.4500000,2.2100000,8222.0000000,427875.0000000,2445.0000000,1412381652.5000000
FUTSTKGRASIM26-DEC-2024,2550.8500000,2558.0500000,2624.6000000,2552.9000000,2609.4000000,2609.4000000,2.2900000,3317.0000000,687250.0000000,2749.0000000,1788409475.0000000
FUTSTKCUMMINSIND28-NOV-2024,3283.8500000,3304.8000000,3344.6000000,3267.6500000,3324.6000000,3324.6000000,1.2400000,26656.0000000,1101000.0000000,7340.0000000,3649221945.0000000
FUTSTKJKCEMENT28-NOV-2024,4007.7500000,4015.5500000,4148.5500000,4000.8500000,4136.0000000,4136.0000000,3.2000000,4842.0000000,260875.0000000,2087.0000000,1065266950.0000000
FUTSTKINDIGO28-NOV-2024,4066.2000000,4075.0500000,4150.0000000,4057.5000000,4136.7500000,4136.7500000,1.7300000,47924.0000000,1397850.0000000,9319.0000000,5766564015.0000000
FUTSTKVOLTAS28-NOV-2024,1652.5500000,1666.6000000,1666.9000000,1637.4000000,1655.7000000,1655.7000000,0.1900000,31978.0000000,3646800.0000000,12156.0000000,6027292590.0000000
FUTSTKADANIPORTS28-NOV-2024,1113.1500000,1079.7000000,1154.4500000,1053.2500000,1135.0000000,1135.0000000,1.9600000,50688.0000000,27116400.0000000,67791.0000000,30127081380.0000000
FUTSTKPIIND28-NOV-2024,4138.9000000,4128.3000000,4184.4500000,4099.4000000,4127.2500000,4127.2500000,-0.2800000,10614.0000000,367625.0000000,2941.0000000,1519776393.7500000
FUTSTKBANKBARODA26-DEC-2024,229.6000000,231.7500000,238.9500000,230.4000000,237.0000000,237.0000000,3.2200000,7988.0000000,11433825.0000000,3909.0000000,2705942508.7500000
FUTSTKBHARTIARTL26-DEC-2024,1532.7500000,1539.0000000,1582.3000000,1532.0000000,1579.5500000,1579.5500000,3.0500000,11886.0000000,3118850.0000000,6566.0000000,4865870265.0000000
FUTSTKBRITANNIA26-DEC-2024,4834.8000000,4831.8000000,4902.8500000,4804.9500000,4880.0500000,4880.0500000,0.9300000,3559.0000000,260200.0000000,2602.0000000,1266421745.0000000
FUTSTKCHAMBLFERT28-NOV-2024,455.5500000,459.5500000,466.6000000,455.5500000,465.2000000,465.2000000,2.1100000,4840.0000000,2880400.0000000,1516.0000000,1330441180.0000000
FUTSTKAUBANK26-DEC-2024,589.5500000,591.3000000,593.9000000,588.2000000,592.6500000,592.6500000,0.5200000,3451.0000000,1985000.0000000,1985.0000000,1174021300.0000000
FUTSTKIRCTC26-DEC-2024,797.4500000,796.6000000,815.8000000,796.4000000,812.5500000,812.5500000,1.8900000,3001.0000000,1092875.0000000,1249.0000000,885008337.5000000
FUTSTKMCX28-NOV-2024,6184.9500000,6214.6500000,6266.3500000,6167.0000000,6214.6000000,6214.6000000,0.4700000,13085.0000000,382700.0000000,3827.0000000,2380153710.0000000
FUTSTKNAVINFLUOR26-DEC-2024,3279.0000000,3297.3000000,3358.8500000,3278.3500000,3350.8000000,3350.8000000,2.1800000,2404.0000000,328475.0000000,1877.0000000,1089853738.7500000
FUTSTKEXIDEIND28-NOV-2024,415.4500000,417.5500000,424.7000000,414.2500000,423.5000000,423.5000000,1.9300000,14937.0000000,5148000.0000000,2860.0000000,2168757540.0000000
FUTSTKMANAPPURAM26-DEC-2024,151.4200000,153.5100000,153.5100000,150.1000000,152.7200000,152.7200000,0.8500000,4789.0000000,4203000.0000000,1401.0000000,638474910.0000000
FUTSTKPIDILITIND26-DEC-2024,2951.8500000,2962.0500000,2996.0000000,2939.5000000,2977.0000000,2977.0000000,0.8500000,903.0000000,247750.0000000,991.0000000,736431375.0000000
FUTSTKBATAINDIA26-DEC-2024,1269.5000000,1272.5000000,1297.5500000,1266.3000000,1295.6000000,1295.6000000,2.0500000,3132.0000000,414375.0000000,1105.0000000,530338725.0000000
FUTSTKAMBUJACEM28-NOV-2024,482.8000000,477.1500000,514.9000000,477.0500000,500.6000000,500.6000000,3.6800000,37584.0000000,12088800.0000000,13432.0000000,6040740780.0000000
FUTSTKHDFCLIFE28-NOV-2024,673.4000000,675.7500000,690.6000000,674.3000000,686.8000000,686.8000000,1.9800000,16286.0000000,4400000.0000000,4000.0000000,3015243770.0000000
FUTSTKMFSL26-DEC-2024,1175.0000000,1173.7500000,1180.9000000,1152.8500000,1172.3000000,1172.3000000,-0.2200000,412.0000000,308000.0000000,385.0000000,359992360.0000000
FUTSTKBIOCON28-NOV-2024,323.5000000,327.0500000,332.5000000,322.8500000,331.0000000,331.0000000,2.3100000,11818.0000000,6035000.0000000,2414.0000000,1981548500.0000000
FUTSTKBANDHANBNK28-NOV-2024,165.7000000,166.2600000,170.9800000,166.2600000,169.9000000,169.9000000,2.5300000,26231.0000000,17424400.0000000,6223.0000000,2941781920.0000000
FUTSTKTCS28-NOV-2024,4066.8500000,4080.0000000,4249.4000000,4055.6000000,4236.1500000,4236.1500000,4.1600000,70375.0000000,4545975.0000000,25977.0000000,19010042371.2500000
FUTSTKINDUSTOWER28-NOV-2024,330.0000000,332.5000000,333.0000000,325.2000000,330.2000000,330.2000000,0.0600000,44732.0000000,12767000.0000000,7510.0000000,4210305425.0000000
FUTSTKASHOKLEY26-DEC-2024,219.8000000,220.2300000,225.9200000,220.2300000,224.9600000,224.9500000,2.3400000,2859.0000000,4700000.0000000,1880.0000000,1052605350.0000000
FUTSTKINDUSINDBK26-DEC-2024,989.2000000,992.8500000,1008.8000000,987.5000000,1003.8000000,1003.8000000,1.4700000,13973.0000000,2380500.0000000,4761.0000000,2381977100.0000000
FUTSTKGODREJPROP26-DEC-2024,2716.4000000,2731.6500000,2878.0000000,2731.5000000,2869.4500000,2869.4500000,5.6300000,1826.0000000,674550.0000000,2998.0000000,1910226307.5000000
FUTSTKASTRAL26-DEC-2024,1719.1000000,1722.5000000,1778.0000000,1722.5000000,1774.3000000,1774.3000000,3.2100000,1329.0000000,289930.0000000,790.0000000,510936078.8000000
FUTSTKMARUTI26-DEC-2024,10926.6000000,10921.2000000,11182.0000000,10905.0500000,11135.8000000,11135.8000000,1.9100000,6091.0000000,227550.0000000,4551.0000000,2518777692.5000000
FUTSTKVOLTAS26-DEC-2024,1643.5000000,1642.3000000,1668.0000000,1633.0000000,1655.7000000,1655.7000000,0.7400000,5445.0000000,1544400.0000000,5148.0000000,2547863625.0000000
FUTSTKLUPIN28-NOV-2024,2041.7500000,2037.8500000,2075.0000000,2033.9500000,2067.4000000,2067.4000000,1.2500000,19618.0000000,1712750.0000000,4030.0000000,3527642715.0000000
FUTSTKADANIENT28-NOV-2024,2178.5500000,2120.4500000,2288.9500000,2046.4500000,2226.4500000,2226.4500000,2.1900000,47453.0000000,1850700.0000000,6169.0000000,4025136510.0000000
FUTSTKATUL26-DEC-2024,7276.0500000,7297.7500000,7350.0000000,7237.2500000,7313.0500000,7313.0500000,0.5000000,653.0000000,45000.0000000,450.0000000,329083190.0000000
FUTSTKTATAMOTORS26-DEC-2024,777.8000000,781.6500000,798.4000000,779.1500000,794.9500000,794.9500000,2.2000000,29558.0000000,6863450.0000000,12479.0000000,5410078630.0000000
FUTSTKSUNPHARMA28-NOV-2024,1777.1000000,1784.5000000,1815.8500000,1768.9000000,1795.5000000,1795.5000000,1.0300000,46547.0000000,4124400.0000000,11784.0000000,7366409942.5000000
